2019-07-17T16:40:23.964610 0.0 0.0 0.87 36 29
2019-07-17T16:40:38.397546 0.0 0.0 0.87 36 29
2019-07-17T16:40:39.197472 0.0 0.0 0.87 36 29
2019-07-17T16:40:39.695732 0.0 0.0 0.87 36 29
2019-07-17T16:41:11.177915 0.0 0.0 0.87 36 29
2019-07-17T16:41:11.341221 0.0 0.0 0.87 36 29
2019-07-17T16:41:12.696791 0.0 0.0 0.87 36 29
